Store_ID,State,Fast_Food_Chain,Product,Ingredients,Onion_Type,Symptoms_Reported,Supply_Date,Affected,Risk_Prediction
Store_492,15,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-04,0,0
Store_493,0,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",1,0,2024-10-25,0,0
Store_494,9,0,2,"[{""ingredient"": ""Chicken Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-19,0,0
Store_495,14,1,4,"[{""ingredient"": ""Chicken Breast"", ""quantity"": ""1 piece""}, {""ingredient"": ""Bread Crumbs"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Seasoning"", ""quantity"": ""0.2 oz""}, {""ingredient"": ""Oil"", ""quantity"": ""0.5 oz""}]",0,1,2024-10-20,0,0
Store_496,11,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-18,0,0
Store_497,2,3,1,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Rice"", ""quantity"": ""1 oz""}, {""ingredient"": ""Beans"", ""quantity"": ""1 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-30,0,0
Store_498,12,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",1,0,2024-10-04,0,0
Store_499,1,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-06,0,0
Store_500,15,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",0,0,2024-10-04,0,0
Store_501,11,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-27,0,0
Store_502,14,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-10,0,0
Store_503,15,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-06,0,0
Store_504,0,0,6,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""2 slices""}, {""ingredient"": ""Pickles"", ""quantity"": ""4 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-16,0,0
Store_505,7,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,1,2024-10-01,1,1
Store_506,13,0,6,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""2 slices""}, {""ingredient"": ""Pickles"", ""quantity"": ""4 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-11,0,0
Store_507,7,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-18,0,0
Store_508,2,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",1,0,2024-10-13,0,0
Store_509,9,0,6,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""2 slices""}, {""ingredient"": ""Pickles"", ""quantity"": ""4 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-13,0,0
Store_510,12,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-05,0,0
Store_511,10,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-14,0,0
Store_512,12,0,6,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""2 slices""}, {""ingredient"": ""Pickles"", ""quantity"": ""4 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-11,0,0
Store_513,4,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-05,0,0
Store_514,2,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-22,0,0
Store_515,12,0,2,"[{""ingredient"": ""Chicken Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-08,0,0
Store_516,5,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-20,0,0
Store_517,5,1,4,"[{""ingredient"": ""Chicken Breast"", ""quantity"": ""1 piece""}, {""ingredient"": ""Bread Crumbs"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Seasoning"", ""quantity"": ""0.2 oz""}, {""ingredient"": ""Oil"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-10,0,0
Store_518,3,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",0,0,2024-09-04,0,0
Store_519,11,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-28,0,0
Store_520,1,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",0,0,2024-09-22,0,0
Store_521,3,0,6,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""2 slices""}, {""ingredient"": ""Pickles"", ""quantity"": ""4 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,1,2024-10-05,0,0
Store_522,6,3,1,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Rice"", ""quantity"": ""1 oz""}, {""ingredient"": ""Beans"", ""quantity"": ""1 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,1,2024-10-20,0,0
Store_523,11,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-01,0,0
Store_524,11,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,1,2024-10-01,0,0
Store_525,1,1,4,"[{""ingredient"": ""Chicken Breast"", ""quantity"": ""1 piece""}, {""ingredient"": ""Bread Crumbs"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Seasoning"", ""quantity"": ""0.2 oz""}, {""ingredient"": ""Oil"", ""quantity"": ""0.5 oz""}]",1,1,2024-09-30,1,0
Store_526,13,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-03,0,0
Store_527,7,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-28,0,0
Store_528,4,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,1,2024-10-01,0,0
Store_529,10,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-07,0,0
Store_530,6,3,1,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Rice"", ""quantity"": ""1 oz""}, {""ingredient"": ""Beans"", ""quantity"": ""1 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-17,0,0
Store_531,9,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-22,0,0
Store_532,15,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-27,0,0
Store_533,14,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-23,0,0
Store_534,9,0,2,"[{""ingredient"": ""Chicken Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-22,0,0
Store_535,15,1,4,"[{""ingredient"": ""Chicken Breast"", ""quantity"": ""1 piece""}, {""ingredient"": ""Bread Crumbs"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Seasoning"", ""quantity"": ""0.2 oz""}, {""ingredient"": ""Oil"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-19,0,0
Store_536,14,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-19,0,0
Store_537,6,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,1,2024-09-11,1,0
Store_538,5,1,4,"[{""ingredient"": ""Chicken Breast"", ""quantity"": ""1 piece""}, {""ingredient"": ""Bread Crumbs"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Seasoning"", ""quantity"": ""0.2 oz""}, {""ingredient"": ""Oil"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-03,0,0
Store_539,0,3,1,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Rice"", ""quantity"": ""1 oz""}, {""ingredient"": ""Beans"", ""quantity"": ""1 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-15,0,0
Store_540,10,3,1,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Rice"", ""quantity"": ""1 oz""}, {""ingredient"": ""Beans"", ""quantity"": ""1 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-30,0,0
Store_541,8,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",1,0,2024-10-09,0,0
Store_542,13,1,4,"[{""ingredient"": ""Chicken Breast"", ""quantity"": ""1 piece""}, {""ingredient"": ""Bread Crumbs"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Seasoning"", ""quantity"": ""0.2 oz""}, {""ingredient"": ""Oil"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-18,0,0
Store_543,15,2,5,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""1 slice""}, {""ingredient"": ""Pickles"", ""quantity"": ""3 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",1,1,2024-09-20,1,0
Store_544,3,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",0,0,2024-10-17,0,0
Store_545,1,2,0,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""2 x 1.6 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""3-part bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Special Sauce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Pickles"", ""quantity"": ""2 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.2 oz""}]",1,1,2024-10-21,1,0
Store_546,7,0,6,"[{""ingredient"": ""Beef Patty"", ""quantity"": ""4 oz""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""2 slices""}, {""ingredient"": ""Pickles"", ""quantity"": ""4 slices""}, {""ingredient"": ""Onions"", ""quantity"": ""0.25 oz""}, {""ingredient"": ""Ketchup"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-10-07,0,0
Store_547,2,3,3,"[{""ingredient"": ""Ground Beef"", ""quantity"": ""2 oz""}, {""ingredient"": ""Tostada Shell"", ""quantity"": ""1 shell""}, {""ingredient"": ""Tortilla"", ""quantity"": ""1 large""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Tomato"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Cheese"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Sour Cream"", ""quantity"": ""0.5 oz""}]",1,0,2024-09-17,0,0
Store_548,15,1,7,"[{""ingredient"": ""Chicken Fillet"", ""quantity"": ""1 fillet""}, {""ingredient"": ""Sesame Seed Bun"", ""quantity"": ""1 bun""}, {""ingredient"": ""Lettuce"", ""quantity"": ""0.5 oz""}, {""ingredient"": ""Mayonnaise"", ""quantity"": ""0.5 oz""}]",0,0,2024-09-04,0,0
